tweet_id	labels

1377994563466502151	[{'type': 'Drug', 'start_index': 10, 'end_index': 11, 'value': 'heroine', 'sentiment': 'Neutral'}, {'type': 'Person', 'start_index': 30, 'end_index': 31, 'value': 'Becky', 'sentiment': 'Neutral'}, {'type': 'Person', 'start_index': 32, 'end_index': 33, 'value': 'Kyle', 'sentiment': 'Neutral'}]

1271113507971399686	[{'type': 'Person', 'start_index': 2, 'end_index': 3, 'value': 'Biden', 'sentiment': 'Negative'}, {'type': 'Symptom', 'start_index': 4, 'end_index': 5, 'value': 'vomit', 'sentiment': 'null'}, {'type': 'Person', 'start_index': 27, 'end_index': 28, 'value': 'Trump', 'sentiment': 'Negative'}, {'type': 'Organization', 'start_index': 33, 'end_index': 35, 'value': 'the DNC', 'sentiment': 'Negative'}, {'type': 'Organization', 'start_index': 51, 'end_index': 53, 'value': 'The DNC', 'sentiment': 'Negative'}]

1321705603392221185	[{'type': 'Location', 'start_index': 3, 'end_index': 4, 'value': 'ENGLISH', 'sentiment': 'null'}, {'type': 'Organization', 'start_index': 5, 'end_index': 8, 'value': 'ROTARY CLUB OF', 'sentiment': 'Neutral'}]

1296698901429235713	[{'type': 'Symptom', 'start_index': 3, 'end_index': 4, 'value': 'sneezed', 'sentiment': 'null'}]

1297294896643158023	[{'type': 'Person', 'start_index': 37, 'end_index': 39, 'value': 'K Walker', 'sentiment': 'Neutral'}, {'type': 'Symptom', 'start_index': 49, 'end_index': 50, 'value': 'headaches', 'sentiment': 'null'}, {'type': 'Person', 'start_index': 59, 'end_index': 60, 'value': 'Hayes', 'sentiment': 'Positive'}]

1265762923718348807	[{'type': 'Organization', 'start_index': 0, 'end_index': 1, 'value': '@NBCNews', 'sentiment': 'Neutral'}, {'type': 'Location', 'start_index': 2, 'end_index': 3, 'value': 'US', 'sentiment': 'null'}]

1321798685991292936	[{'type': 'Symptom', 'start_index': 11, 'end_index': 12, 'value': 'headache', 'sentiment': 'null'}]

1372135092559126533	[{'type': 'Symptom', 'start_index': 14, 'end_index': 15, 'value': 'coughing', 'sentiment': 'null'}, {'type': 'Disease', 'start_index': 20, 'end_index': 21, 'value': 'hives', 'sentiment': 'null'}]

1297913842781978626	[]

1316141772066746368	[{'type': 'Symptom', 'start_index': 6, 'end_index': 7, 'value': 'headache', 'sentiment': 'null'}]

1332791683654643712	[{'type': 'Organization', 'start_index': 7, 'end_index': 8, 'value': 'WHO', 'sentiment': 'Neutral'}, {'type': 'Person', 'start_index': 8, 'end_index': 10, 'value': 'Tedros Adhanom', 'sentiment': 'Neutral'}, {'type': 'Person', 'start_index': 12, 'end_index': 13, 'value': 'KCR', 'sentiment': 'Neutral'}, {'type': 'Vaccine-related', 'start_index': 20, 'end_index': 22, 'value': 'Covid vaccine', 'sentiment': 'Neutral'}, {'type': 'Person', 'start_index': 23, 'end_index': 24, 'value': 'KCR', 'sentiment': 'Neutral'}, {'type': 'Vaccine-related', 'start_index': 37, 'end_index': 39, 'value': 'Covid vaccine', 'sentiment': 'Neutral'}]

1263172306056044545	[{'type': 'Symptom', 'start_index': 12, 'end_index': 13, 'value': 'headache', 'sentiment': 'null'}]

1296099394991857667	[{'type': 'Disease', 'start_index': 0, 'end_index': 1, 'value': 'Influenza', 'sentiment': 'null'}, {'type': 'Vaccine-related', 'start_index': 17, 'end_index': 19, 'value': 'flu shots', 'sentiment': 'Neutral'}]

1436802775858417669	[{'type': 'Disease', 'start_index': 5, 'end_index': 7, 'value': 'yellow fever', 'sentiment': 'null'}]

1330542066376593410	[{'type': 'Organization', 'start_index': 14, 'end_index': 16, 'value': 'the Tories', 'sentiment': 'Neutral'}, {'type': 'Person', 'start_index': 38, 'end_index': 39, 'value': 'Starmer', 'sentiment': 'Positive'}]

1377619885208047616	[{'type': 'Symptom', 'start_index': 3, 'end_index': 5, 'value': 'brain fog', 'sentiment': 'null'}]

1350952979063517185	[{'type': 'Drug', 'start_index': 17, 'end_index': 19, 'value': 'vitamin B3', 'sentiment': 'Neutral'}, {'type': 'Drug', 'start_index': 20, 'end_index': 21, 'value': 'Niacin', 'sentiment': 'Neutral'}]

1371327427863928838	[]

1390480922777210884	[]

1402698327020421130	[]

1424276969991122945	[]

1366801002725322753	[]

1375694224302170118	[{'type': 'Symptom', 'start_index': 35, 'end_index': 36, 'value': 'fever', 'sentiment': 'null'}, {'type': 'Drug', 'start_index': 41, 'end_index': 42, 'value': 'Tylenol', 'sentiment': 'Neutral'}]

1305212272822763521	[{'type': 'Person', 'start_index': 4, 'end_index': 5, 'value': 'Joe', 'sentiment': 'Negative'}, {'type': 'Person', 'start_index': 24, 'end_index': 25, 'value': 'Trump', 'sentiment': 'Positive'}]

1381797606427348995	[{'type': 'Organization', 'start_index': 1, 'end_index': 3, 'value': 'The CDC', 'sentiment': 'Negative'}]

1279116984068616192	[{'type': 'Drug', 'start_index': 36, 'end_index': 37, 'value': 'HCQ', 'sentiment': 'Neutral'}]

1339610264270852096	[{'type': 'Symptom', 'start_index': 17, 'end_index': 18, 'value': 'coughing', 'sentiment': 'null'}]

1430549983216996354	[{'type': 'Symptom', 'start_index': 19, 'end_index': 20, 'value': 'tired', 'sentiment': 'null'}]

1431951373868937217	[{'type': 'Symptom', 'start_index': 15, 'end_index': 17, 'value': 'wheezy chests', 'sentiment': 'null'}]

1247223263845105664	[{'type': 'Drug', 'start_index': 42, 'end_index': 43, 'value': 'hydroxychloroquine', 'sentiment': 'Neutral'}, {'type': 'Drug', 'start_index': 44, 'end_index': 47, 'value': 'z - pac', 'sentiment': 'Neutral'}]

1412193194989830152	[{'type': 'Disease', 'start_index': 4, 'end_index': 5, 'value': 'pneumonia', 'sentiment': 'null'}, {'type': 'Location', 'start_index': 32, 'end_index': 35, 'value': 'FL military hospital', 'sentiment': 'null'}]

1405247314122448896	[{'type': 'Symptom', 'start_index': 13, 'end_index': 14, 'value': 'coughs', 'sentiment': 'null'}]

1342166511520247808	[{'type': 'Symptom', 'start_index': 6, 'end_index': 7, 'value': 'fatigued', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 8, 'end_index': 9, 'value': 'sick', 'sentiment': 'null'}]

1329252002107453442	[]

1296377455196942336	[{'type': 'Drug', 'start_index': 14, 'end_index': 15, 'value': 'Leronlimab', 'sentiment': 'Positive'}]

1333152454989508612	[{'type': 'Symptom', 'start_index': 4, 'end_index': 5, 'value': 'coughed', 'sentiment': 'null'}, {'type': 'Person', 'start_index': 10, 'end_index': 11, 'value': 'Oga', 'sentiment': 'Neutral'}, {'type': 'Symptom', 'start_index': 16, 'end_index': 17, 'value': 'coughing', 'sentiment': 'null'}]

1326951089158098944	[{'type': 'Disease', 'start_index': 27, 'end_index': 28, 'value': 'flu', 'sentiment': 'null'}, {'type': 'Organization', 'start_index': 29, 'end_index': 30, 'value': 'CDC', 'sentiment': 'Neutral'}, {'type': 'Disease', 'start_index': 42, 'end_index': 43, 'value': 'flu', 'sentiment': 'null'}, {'type': 'Disease', 'start_index': 44, 'end_index': 45, 'value': 'pneumonia', 'sentiment': 'null'}, {'type': 'Disease', 'start_index': 46, 'end_index': 47, 'value': 'influenza', 'sentiment': 'null'}, {'type': 'Disease', 'start_index': 59, 'end_index': 60, 'value': 'flu', 'sentiment': 'null'}]

1389806004452282368	[{'type': 'Vaccine-related', 'start_index': 12, 'end_index': 14, 'value': 'covid vaccines', 'sentiment': 'Neutral'}, {'type': 'Organization', 'start_index': 45, 'end_index': 46, 'value': '@aajtak', 'sentiment': 'Neutral'}, {'type': 'Organization', 'start_index': 46, 'end_index': 47, 'value': '@ndtv', 'sentiment': 'Neutral'}, {'type': 'Organization', 'start_index': 47, 'end_index': 48, 'value': '@ZeeNewsEnglish', 'sentiment': 'Neutral'}, {'type': 'Organization', 'start_index': 48, 'end_index': 49, 'value': '@ZeeNews', 'sentiment': 'Neutral'}]

1347111079600680960	[{'type': 'Symptom', 'start_index': 5, 'end_index': 6, 'value': 'diarrhoea', 'sentiment': 'null'}]

1311264912640012291	[{'type': 'Disease', 'start_index': 46, 'end_index': 47, 'value': 'MS', 'sentiment': 'null'}, {'type': 'Disease', 'start_index': 48, 'end_index': 49, 'value': 'Nash', 'sentiment': 'null'}, {'type': 'Disease', 'start_index': 50, 'end_index': 51, 'value': 'HIV', 'sentiment': 'null'}, {'type': 'Disease', 'start_index': 55, 'end_index': 56, 'value': 'cancer', 'sentiment': 'null'}, {'type': 'Disease', 'start_index': 59, 'end_index': 62, 'value': 'male pattern baldness', 'sentiment': 'null'}]

1405217131407413250	[{'type': 'Vaccine-related', 'start_index': 4, 'end_index': 7, 'value': 'J J shot', 'sentiment': 'Neutral'}, {'type': 'Symptom', 'start_index': 9, 'end_index': 12, 'value': 'knocked me flat', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 29, 'end_index': 31, 'value': 'COVID Arm', 'sentiment': 'null'}]

1328554447979438080	[{'type': 'Location', 'start_index': 7, 'end_index': 8, 'value': 'Tennessee', 'sentiment': 'null'}, {'type': 'Person', 'start_index': 9, 'end_index': 10, 'value': 'Newsom', 'sentiment': 'Positive'}, {'type': 'Organization', 'start_index': 30, 'end_index': 31, 'value': 'Twitter', 'sentiment': 'Neutral'}]

1389753797019308035	[{'type': 'Vaccine-related', 'start_index': 0, 'end_index': 2, 'value': 'Covid vaccine', 'sentiment': 'Negative'}]

1271655877855019008	[{'type': 'Symptom', 'start_index': 4, 'end_index': 5, 'value': 'headache', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 8, 'end_index': 9, 'value': 'coughing', 'sentiment': 'null'}]

1434079450036064259	[{'type': 'Symptom', 'start_index': 30, 'end_index': 33, 'value': 'Short memory loss', 'sentiment': 'null'}]

1430681874448457729	[{'type': 'Symptom', 'start_index': 7, 'end_index': 8, 'value': 'coughing', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 9, 'end_index': 10, 'value': 'sneeznnng', 'sentiment': 'null'}]

1365445092585185285	[{'type': 'Person', 'start_index': 0, 'end_index': 1, 'value': '@dhaqancelisa', 'sentiment': 'Neutral'}]

1411787358039597064	[{'type': 'Symptom', 'start_index': 1, 'end_index': 3, 'value': 'Achy arm', 'sentiment': 'null'}, {'type': 'Vaccine-related', 'start_index': 4, 'end_index': 6, 'value': 'Covid jab', 'sentiment': 'Neutral'}]

1295367940800356353	[{'type': 'Organization', 'start_index': 3, 'end_index': 5, 'value': 'the Republicans', 'sentiment': 'Negative'}]

1306207148032970752	[{'type': 'Location', 'start_index': 9, 'end_index': 10, 'value': 'India', 'sentiment': 'null'}]

1277768302622674946	[{'type': 'Symptom', 'start_index': 11, 'end_index': 12, 'value': 'acne', 'sentiment': 'null'}]

1360756515343335427	[]

1375063417468432386	[{'type': 'Symptom', 'start_index': 4, 'end_index': 6, 'value': 'head cold', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 30, 'end_index': 32, 'value': 'HEAD COLD', 'sentiment': 'null'}]

1420975190507499521	[{'type': 'Person', 'start_index': 1, 'end_index': 2, 'value': 'Allana', 'sentiment': 'Neutral'}]

1287862914825834496	[{'type': 'Symptom', 'start_index': 14, 'end_index': 16, 'value': 'damaged vasculatur', 'sentiment': 'null'}, {'type': 'Drug', 'start_index': 39, 'end_index': 40, 'value': 'HydxyChq', 'sentiment': 'Neutral'}]

1391372347282763776	[{'type': 'Symptom', 'start_index': 7, 'end_index': 9, 'value': 'sore arm', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 13, 'end_index': 14, 'value': 'headache', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 19, 'end_index': 21, 'value': 'chronic headaches', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 31, 'end_index': 33, 'value': 'slept slightly', 'sentiment': 'null'}]

1264773867219886080	[{'type': 'Symptom', 'start_index': 49, 'end_index': 51, 'value': 'coughing blood', 'sentiment': 'null'}]

1333040356481519617	[{'type': 'Drug', 'start_index': 8, 'end_index': 9, 'value': 'HCQ', 'sentiment': 'Negative'}, {'type': 'Disease', 'start_index': 10, 'end_index': 13, 'value': 'long QT syndrome', 'sentiment': 'null'}, {'type': 'Disease', 'start_index': 17, 'end_index': 19, 'value': 'heart attacks', 'sentiment': 'null'}, {'type': 'Disease', 'start_index': 30, 'end_index': 32, 'value': 'heart attack', 'sentiment': 'null'}]

1329951086359289857	[{'type': 'Symptom', 'start_index': 39, 'end_index': 40, 'value': 'coughs', 'sentiment': 'null'}]

1292775372954558465	[{'type': 'Person', 'start_index': 13, 'end_index': 14, 'value': 'Obama', 'sentiment': 'Negative'}, {'type': 'Location', 'start_index': 22, 'end_index': 23, 'value': 'WUHAN', 'sentiment': 'null'}, {'type': 'Person', 'start_index': 52, 'end_index': 53, 'value': 'Obama', 'sentiment': 'Negative'}]

1432792155823747075	[{'type': 'Symptom', 'start_index': 27, 'end_index': 28, 'value': 'coughing', 'sentiment': 'null'}]

1413473045264564224	[{'type': 'Organization', 'start_index': 0, 'end_index': 2, 'value': 'Israeli government', 'sentiment': 'Neutral'}, {'type': 'Vaccine-related', 'start_index': 17, 'end_index': 19, 'value': 'coronavirus vaccine', 'sentiment': 'Neutral'}, {'type': 'Location', 'start_index': 29, 'end_index': 30, 'value': 'Israel', 'sentiment': 'null'}]

1281465807730610176	[{'type': 'Organization', 'start_index': 10, 'end_index': 11, 'value': 'Dems', 'sentiment': 'Negative'}, {'type': 'Drug', 'start_index': 33, 'end_index': 34, 'value': 'hydroxychloroquine', 'sentiment': 'Positive'}]

1402561204434911232	[{'type': 'Symptom', 'start_index': 19, 'end_index': 20, 'value': 'cough', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 23, 'end_index': 25, 'value': 'bad throat', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 31, 'end_index': 34, 'value': 'straining my voice', 'sentiment': 'null'}]

1297085275852726272	[{'type': 'Organization', 'start_index': 7, 'end_index': 8, 'value': 'Dem', 'sentiment': 'Negative'}, {'type': 'Person', 'start_index': 10, 'end_index': 11, 'value': 'Biden', 'sentiment': 'Negative'}, {'type': 'Person', 'start_index': 12, 'end_index': 13, 'value': 'Pelosi', 'sentiment': 'Negative'}, {'type': 'Person', 'start_index': 14, 'end_index': 15, 'value': 'Schummer', 'sentiment': 'Negative'}, {'type': 'Person', 'start_index': 40, 'end_index': 41, 'value': 'Pelosi', 'sentiment': 'Neutral'}, {'type': 'Person', 'start_index': 45, 'end_index': 46, 'value': 'Kennedy', 'sentiment': 'Neutral'}, {'type': 'Person', 'start_index': 47, 'end_index': 48, 'value': 'Markey', 'sentiment': 'Neutral'}]

1331530498712154113	[{'type': 'Person', 'start_index': 0, 'end_index': 2, 'value': 'Richi Sunak', 'sentiment': 'Neutral'}, {'type': 'Organization', 'start_index': 23, 'end_index': 24, 'value': 'NHS', 'sentiment': 'Neutral'}, {'type': 'Person', 'start_index': 53, 'end_index': 55, 'value': 'Richi Sunak', 'sentiment': 'Neutral'}]

1443195322398875653	[{'type': 'Vaccine-related', 'start_index': 11, 'end_index': 12, 'value': 'mrna', 'sentiment': 'Positive'}]

1418791359994109970	[{'type': 'Organization', 'start_index': 5, 'end_index': 7, 'value': 'Pritam Hospital', 'sentiment': 'Neutral'}, {'type': 'Location', 'start_index': 7, 'end_index': 8, 'value': 'Bhosari', 'sentiment': 'null'}, {'type': 'Vaccine-related', 'start_index': 10, 'end_index': 11, 'value': 'COVISHIELD', 'sentiment': 'Neutral'}]

1227241966728933378	[{'type': 'Organization', 'start_index': 17, 'end_index': 18, 'value': 'UBP', 'sentiment': 'Neutral'}]

1346542310960586758	[]

1284611078324879373	[{'type': 'Symptom', 'start_index': 4, 'end_index': 5, 'value': 'rash', 'sentiment': 'null'}]

1307284001703571456	[{'type': 'Organization', 'start_index': 1, 'end_index': 3, 'value': 'Kabati police', 'sentiment': 'Neutral'}, {'type': 'Location', 'start_index': 13, 'end_index': 14, 'value': 'kabati', 'sentiment': 'null'}, {'type': 'Location', 'start_index': 15, 'end_index': 18, 'value': 'kagundu - ini', 'sentiment': 'null'}, {'type': 'Location', 'start_index': 20, 'end_index': 22, 'value': 'muranga county', 'sentiment': 'null'}]

1360768438457802752	[{'type': 'Vaccine-related', 'start_index': 3, 'end_index': 7, 'value': 'Covid - 19 vaccine', 'sentiment': 'Neutral'}, {'type': 'Drug', 'start_index': 16, 'end_index': 17, 'value': 'Advil', 'sentiment': 'Neutral'}, {'type': 'Symptom', 'start_index': 21, 'end_index': 23, 'value': '103+ temps', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 24, 'end_index': 25, 'value': 'chills', 'sentiment': 'null'}]

1319717587807252482	[{'type': 'Person', 'start_index': 22, 'end_index': 23, 'value': '@realDonaldTrump', 'sentiment': 'Neutral'}]

1293625804622946304	[{'type': 'Organization', 'start_index': 2, 'end_index': 3, 'value': '@KUOW', 'sentiment': 'Neutral'}]

1421458204463009793	[{'type': 'Person', 'start_index': 6, 'end_index': 7, 'value': 'Megan', 'sentiment': 'Positive'}, {'type': 'Location', 'start_index': 13, 'end_index': 15, 'value': 'the Whitehouse', 'sentiment': 'null'}, {'type': 'Person', 'start_index': 16, 'end_index': 17, 'value': 'Biden', 'sentiment': 'Neutral'}, {'type': 'Organization', 'start_index': 18, 'end_index': 19, 'value': 'CDC', 'sentiment': 'Neutral'}, {'type': 'Person', 'start_index': 26, 'end_index': 27, 'value': 'Biden', 'sentiment': 'Positive'}, {'type': 'Person', 'start_index': 45, 'end_index': 46, 'value': 'Obama', 'sentiment': 'Positive'}]

1331232052679761922	[{'type': 'Disease', 'start_index': 5, 'end_index': 6, 'value': 'asthmatic', 'sentiment': 'null'}]

1408888613929058304	[{'type': 'Organization', 'start_index': 4, 'end_index': 7, 'value': 'Sahyadri Hospi Bibwewad', 'sentiment': 'Neutral'}, {'type': 'Vaccine-related', 'start_index': 11, 'end_index': 12, 'value': 'COVISHIELD', 'sentiment': 'Neutral'}]

1347288699428597763	[{'type': 'Person', 'start_index': 3, 'end_index': 4, 'value': 'Cristina', 'sentiment': 'Neutral'}]

1355623960008945665	[{'type': 'Disease', 'start_index': 31, 'end_index': 32, 'value': 'pneumonia', 'sentiment': 'null'}]

1381174254528471042	[{'type': 'Drug', 'start_index': 8, 'end_index': 10, 'value': 'Vitamin D', 'sentiment': 'Positive'}, {'type': 'Location', 'start_index': 25, 'end_index': 26, 'value': 'Pakistan', 'sentiment': 'null'}, {'type': 'Vaccine-related', 'start_index': 29, 'end_index': 31, 'value': 'Covid vaccine', 'sentiment': 'Negative'}]

1299346123459629059	[{'type': 'Symptom', 'start_index': 4, 'end_index': 5, 'value': 'sneeze', 'sentiment': 'null'}]

1340696318713483279	[{'type': 'Symptom', 'start_index': 20, 'end_index': 21, 'value': 'pimples', 'sentiment': 'null'}]

1319711917607366656	[{'type': 'Location', 'start_index': 25, 'end_index': 27, 'value': 'the South', 'sentiment': 'null'}]

1377640196183760906	[{'type': 'Disease', 'start_index': 8, 'end_index': 9, 'value': 'flu', 'sentiment': 'null'}, {'type': 'Disease', 'start_index': 23, 'end_index': 24, 'value': 'flu', 'sentiment': 'null'}, {'type': 'Disease', 'start_index': 39, 'end_index': 40, 'value': 'pneumonia', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 42, 'end_index': 44, 'value': 'respiratory illness', 'sentiment': 'null'}]

1288876230725570566	[]

1438832019937669126	[{'type': 'Organization', 'start_index': 1, 'end_index': 2, 'value': 'Republicans', 'sentiment': 'Negative'}, {'type': 'Person', 'start_index': 23, 'end_index': 24, 'value': 'Reagan', 'sentiment': 'Neutral'}]

1279266633517850629	[]

1355175654808023045	[{'type': 'Symptom', 'start_index': 24, 'end_index': 25, 'value': 'headache', 'sentiment': 'null'}]

1417216822462590981	[{'type': 'Disease', 'start_index': 6, 'end_index': 7, 'value': 'flu', 'sentiment': 'null'}, {'type': 'Disease', 'start_index': 8, 'end_index': 9, 'value': 'pneumonia', 'sentiment': 'null'}]

1325700915890974720	[{'type': 'Person', 'start_index': 0, 'end_index': 1, 'value': '@gorn__', 'sentiment': 'Positive'}]

1336119166122795009	[{'type': 'Organization', 'start_index': 2, 'end_index': 4, 'value': 'the Pfizer', 'sentiment': 'Neutral'}, {'type': 'Location', 'start_index': 7, 'end_index': 8, 'value': 'US', 'sentiment': 'null'}, {'type': 'Vaccine-related', 'start_index': 10, 'end_index': 12, 'value': 'coronavirus vaccine', 'sentiment': 'Neutral'}, {'type': 'Organization', 'start_index': 16, 'end_index': 18, 'value': 'Trump team', 'sentiment': 'Neutral'}]

1270861270342828034	[]

1421903086197616642	[{'type': 'Disease', 'start_index': 6, 'end_index': 7, 'value': 'depression', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 11, 'end_index': 12, 'value': 'fatigue', 'sentiment': 'null'}]

1351570144741498882	[{'type': 'Symptom', 'start_index': 43, 'end_index': 47, 'value': 'no taste or smell', 'sentiment': 'null'}]

1340790971307597826	[]

1229928714567331840	[{'type': 'Person', 'start_index': 8, 'end_index': 9, 'value': 'Lou', 'sentiment': 'Neutral'}, {'type': 'Symptom', 'start_index': 19, 'end_index': 20, 'value': 'cough', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 21, 'end_index': 22, 'value': 'sneeze', 'sentiment': 'null'}, {'type': 'Location', 'start_index': 35, 'end_index': 37, 'value': 'the US', 'sentiment': 'null'}]

1408487065885581312	[{'type': 'Location', 'start_index': 20, 'end_index': 21, 'value': 'Israel', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 55, 'end_index': 56, 'value': 'weak', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 57, 'end_index': 58, 'value': 'headache', 'sentiment': 'null'}]

1263871003576414209	[{'type': 'Person', 'start_index': 0, 'end_index': 1, 'value': '@sylvan_scott', 'sentiment': 'Neutral'}]

1266199475216924675	[]

1284297178630979585	[{'type': 'Organization', 'start_index': 6, 'end_index': 8, 'value': 'The CDC', 'sentiment': 'Neutral'}]

1407425260237033481	[{'type': 'Drug', 'start_index': 4, 'end_index': 5, 'value': 'Ivermectin', 'sentiment': 'Neutral'}, {'type': 'Person', 'start_index': 17, 'end_index': 19, 'value': 'Bret Weinstein', 'sentiment': 'Neutral'}, {'type': 'Person', 'start_index': 20, 'end_index': 22, 'value': 'Pierre Kory', 'sentiment': 'Neutral'}]

1435738872776847361	[{'type': 'Symptom', 'start_index': 7, 'end_index': 8, 'value': 'cough', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 16, 'end_index': 17, 'value': 'chill', 'sentiment': 'null'}]

1354487851451355136	[{'type': 'Disease', 'start_index': 24, 'end_index': 25, 'value': 'flu', 'sentiment': 'null'}, {'type': 'Disease', 'start_index': 26, 'end_index': 27, 'value': 'pneumonia', 'sentiment': 'null'}]

1284618650599776256	[{'type': 'Symptom', 'start_index': 1, 'end_index': 3, 'value': 'eyes burn', 'sentiment': 'null'}]

1252300246660509705	[{'type': 'Organization', 'start_index': 0, 'end_index': 2, 'value': 'AZ rally', 'sentiment': 'Neutral'}, {'type': 'Location', 'start_index': 10, 'end_index': 11, 'value': 'AZ', 'sentiment': 'null'}, {'type': 'Location', 'start_index': 18, 'end_index': 20, 'value': 'Navajo Res', 'sentiment': 'null'}, {'type': 'Person', 'start_index': 31, 'end_index': 32, 'value': 'trump', 'sentiment': 'Negative'}, {'type': 'Symptom', 'start_index': 42, 'end_index': 43, 'value': 'sneeze', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 43, 'end_index': 44, 'value': 'cough', 'sentiment': 'null'}, {'type': 'Person', 'start_index': 64, 'end_index': 65, 'value': 'trump', 'sentiment': 'Negative'}]

1262864943256350723	[{'type': 'Organization', 'start_index': 2, 'end_index': 3, 'value': 'CDC', 'sentiment': 'Neutral'}]

1440790128843112452	[{'type': 'Symptom', 'start_index': 29, 'end_index': 30, 'value': 'fatigue', 'sentiment': 'null'}]

1315085070667968513	[]

1439869658295726085	[{'type': 'Drug', 'start_index': 43, 'end_index': 44, 'value': 'invermectin', 'sentiment': 'Negative'}]

1394756360068378627	[{'type': 'Vaccine-related', 'start_index': 4, 'end_index': 9, 'value': 'moderna COVID - 19 shots', 'sentiment': 'Negative'}, {'type': 'Symptom', 'start_index': 15, 'end_index': 17, 'value': 'sore arm', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 19, 'end_index': 20, 'value': 'headache', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 22, 'end_index': 23, 'value': 'confusion', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 30, 'end_index': 31, 'value': 'fever', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 39, 'end_index': 40, 'value': 'drowsy', 'sentiment': 'null'}]

1281437615376543746	[{'type': 'Drug', 'start_index': 12, 'end_index': 13, 'value': 'Remdesivir', 'sentiment': 'Neutral'}, {'type': 'Drug', 'start_index': 13, 'end_index': 14, 'value': 'Tocilizumab', 'sentiment': 'Neutral'}, {'type': 'Location', 'start_index': 22, 'end_index': 23, 'value': 'Maharashtra', 'sentiment': 'null'}, {'type': 'Location', 'start_index': 24, 'end_index': 25, 'value': 'Gujarat', 'sentiment': 'null'}]

1331314057421484033	[{'type': 'Disease', 'start_index': 4, 'end_index': 5, 'value': 'flu', 'sentiment': 'null'}, {'type': 'Disease', 'start_index': 8, 'end_index': 9, 'value': 'cold', 'sentiment': 'null'}, {'type': 'Disease', 'start_index': 11, 'end_index': 12, 'value': 'pneumonia', 'sentiment': 'null'}]

1337592343378190336	[{'type': 'Disease', 'start_index': 19, 'end_index': 20, 'value': 'shingles', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 25, 'end_index': 26, 'value': 'headache', 'sentiment': 'null'}]

1363933877937582080	[{'type': 'Person', 'start_index': 4, 'end_index': 5, 'value': 'borris', 'sentiment': 'Neutral'}]

1437562467257827336	[{'type': 'Disease', 'start_index': 24, 'end_index': 25, 'value': 'pneumonia', 'sentiment': 'null'}, {'type': 'Disease', 'start_index': 26, 'end_index': 27, 'value': 'influenza', 'sentiment': 'null'}]

1409393025885761540	[{'type': 'Vaccine-related', 'start_index': 26, 'end_index': 28, 'value': 'covid vaccine', 'sentiment': 'Neutral'}]

1318670354097766400	[{'type': 'Person', 'start_index': 2, 'end_index': 3, 'value': 'Buhari', 'sentiment': 'Neutral'}, {'type': 'Location', 'start_index': 36, 'end_index': 37, 'value': 'Nigeria', 'sentiment': 'null'}]

1307001271619125249	[{'type': 'Symptom', 'start_index': 44, 'end_index': 45, 'value': 'sniffles', 'sentiment': 'null'}]

1362819203640614916	[{'type': 'Vaccine-related', 'start_index': 7, 'end_index': 9, 'value': 'covid vax', 'sentiment': 'Neutral'}, {'type': 'Symptom', 'start_index': 13, 'end_index': 14, 'value': 'fatigued', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 37, 'end_index': 38, 'value': 'fatigue', 'sentiment': 'null'}]

1440514328663244802	[{'type': 'Symptom', 'start_index': 15, 'end_index': 18, 'value': 'mental break down', 'sentiment': 'null'}]

1388100377812344834	[{'type': 'Person', 'start_index': 0, 'end_index': 1, 'value': '@The_Jonathanian', 'sentiment': 'Positive'}, {'type': 'Location', 'start_index': 22, 'end_index': 23, 'value': 'Nigeria', 'sentiment': 'null'}]

1419139437699551237	[]

1352327449464492036	[{'type': 'Person', 'start_index': 9, 'end_index': 10, 'value': 'Trump', 'sentiment': 'Negative'}]

